Order,Functional Loc.,Description,Description,Planner group,Main WorkCtr,ABC indic.,Reference Date,Ref. Element PM/PS,Address number,Reference time,Changed on,Changed by,Available to,Avail. to time,Asset,Subnumber,Available from,Available from,SystemCondition,Work center,PriorityType,Res./Purc. req.,Subnetwork of,Order category,Plant WkCntr,Assembly,Assembly desc.,Plant section,Acctg Indicator,PO date,PO number,Company Code,City,District,Country,Device data,Sort field,Description,Equipment,Created on,Entered by,Billing form,Actual release,Total rev. act.,Tot. plan. rev.,TotSum (actual),TotSum (plan),Actual Finish,Actual finish,Total settlemt,Total act.costs,TotalPlnndCosts,Sched. finish,Basic fin. time,Finish time,Business Area,Actual start,Sched. start,ActualStart,Start time,SchedStartTime,Hist.fr.,MaintActivType,Planning plant,Costing Sheet,Sales Document,Item,CO Area,Cost Center,Resp. cost cntr,Customer,Leading order,Deletion flag,Long txt exists,Description,Superior order,Base Unit,Quantity,Room,List name,Object number,Object list,Paging status,PGrp Task List,OrderPlanInd.,Group Counter,Group,Postal Code,Profit Center,Priority,Priority,WBS element,WBS ord. header,Coding,Code group,Catalog type,Notification,Region,Serial Number,Material,Service product,Service product,Division,Division - Sales,Location,Street,MaintPlant,Telephone,Estimated costs,Sales Office,Sales Group,Sales Org.,Sales Org. - Sales,Superior act.,Distr. Channel,Distr. Channel - Sal,Currency,MaintItem,MaintenancePlan,Plant,Comp,Overhead key,Earlst Allow Fin Dat,Earl Allow Start Dat,Latest Allow Fin Dat,Original Due Date,Bas. start date,User status,System status,Order Type,Revision,Basic fin. date
81003563,GROW-P-WHSS-W01MAV,Master Valve,Master Valve,MEC,MECH,U,09/30/2013,,,13:21:08,12/29/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/15/2012,IP1020120715,,07/15/2012,0.00,0.00,0.00,"3,813.60",,00:00:00,0.00,0.00,"3,813.60",10/13/2012,14:00:00,14:00:00,,,10/09/2012,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081003563,"407,277.00",,QAC,1,1,V009GR,,P9056,3,Medium,,,,,,3000165790,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022526,50019938,NM01,10/07/2013,,,09/11/2012,11/06/2012,10/09/2012,10/09/2012,WCOM,CLSD NMAT PRC  SETC,UM01,,10/13/2012
81003828,GROW-U-HPHY-WCPLO1-65PT502,PT Hydraulic Pressure to PMV,I400 24M Transmitter,INS,INST,U,04/08/2013,,,13:01:42,04/08/2013,DGROEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/22/2012,IP1020120722,,07/22/2012,0.00,0.00,0.00,238.35,03/27/2013,15:34:24,0.00,0.00,238.35,10/11/2012,10:30:00,10:30:00,,10/11/2012,10/11/2012,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081003828,"407,830.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000166150,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022538,50019950,NM01,,,,09/13/2012,11/08/2012,10/11/2012,10/11/2012,WCOM,TECO CNF  NMAT PRC  SETC,UM01,,10/11/2012
81003829,GROW-U-HPHY-WCPLO1-65PT503,PT Hydraulic Pressure to PWV,I400 24M Transmitter,INS,INST,U,04/08/2013,,,13:01:50,04/08/2013,DGROEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/22/2012,IP1020120722,,07/22/2012,0.00,0.00,0.00,238.35,03/27/2013,15:34:38,0.00,0.00,238.35,10/11/2012,10:30:00,10:30:00,,10/11/2012,10/11/2012,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081003829,"407,831.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000166151,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022539,50019951,NM01,,,,09/13/2012,11/08/2012,10/11/2012,10/11/2012,WCOM,TECO CNF  NMAT PRC  SETC,UM01,,10/11/2012
81003830,GROW-U-HPHY-WCPLO1-65PT507,PT Hydraulic Pressure to XOV,I400 24M Transmitter,INS,INST,U,04/08/2013,,,13:02:00,04/08/2013,DGROEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/22/2012,IP1020120722,,07/22/2012,0.00,0.00,0.00,238.35,03/27/2013,15:34:53,0.00,0.00,238.35,10/11/2012,10:30:00,10:30:00,,10/11/2012,10/11/2012,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081003830,"407,832.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000166152,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022540,50019952,NM01,,,,09/13/2012,11/08/2012,10/11/2012,10/11/2012,WCOM,TECO CNF  NMAT PRC  SETC,UM01,,10/11/2012
81003831,GROW-U-HPHY-WCPLO1-65PT508,PT Hydraulic Pressure to AMV,I400 24M Transmitter,INS,INST,U,04/08/2013,,,13:02:08,04/08/2013,DGROEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/22/2012,IP1020120722,,07/22/2012,0.00,0.00,0.00,238.35,03/27/2013,15:35:07,0.00,0.00,238.35,10/11/2012,10:30:00,10:30:00,,10/11/2012,10/11/2012,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081003831,"407,833.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000166153,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022541,50019953,NM01,,,,09/13/2012,11/08/2012,10/11/2012,10/11/2012,WCOM,TECO CNF  NMAT PRC  SETC,UM01,,10/11/2012
86001003,GROW-U-HPWH-WCP,Wellhead Control Panel,PSV RV2/1 is leaking,INS,INST,U,03/17/2013,,,14:58:50,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,10/22/2012,PVANZWIETEN,,03/04/2013,0.00,0.00,0.00,0.00,03/17/2013,14:38:20,0.00,0.00,0.00,10/23/2012,07:00:00,07:00:00,,10/23/2012,10/23/2012,07:00:00,07:00:00,07:00:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086001003,"413,674.00",,,,,,,P9056,3,Medium,,,,,,2000164790,,,,,,,,,,N105,,0.00,,,,,,,,EUR,,,NM01,10/21/2015,,,09/25/2012,11/20/2012,10/23/2012,10/23/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,10/23/2012
81004778,GROW-P-WHSS-W01SSV-18XV501,Downhole Safety Valve Grove West Well,M800 Downhole Safety Valve Gro-West Well,MEC,MECH,U,12/20/2013,,,06:47:17,03/20/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,10/04/2012,IP1020121004,,10/04/2012,0.00,0.00,138.00,160.00,12/01/2013,03:06:35,0.00,138.00,160.00,03/16/2013,09:00:00,09:00:00,,03/16/2013,03/16/2013,07:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081004778,"412,556.00",,PDN,1,1,M800GR,,P9056,3,Medium,,,,,,3000167995,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022527,50019939,NM01,12/04/2013,,,02/16/2013,04/13/2013,03/16/2013,03/16/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,03/16/2013
86001383,GROW-U-HP,Hydraulic Power Units,ADJUST/REPAIR PSV,NIN,INST,U,12/20/2013,,,06:48:23,03/31/2015,FANDRIESSEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,02/26/2013,JVANSOMEREN,,02/26/2013,0.00,0.00,320.00,320.00,12/01/2013,00:37:45,0.00,320.00,320.00,03/19/2013,07:11:00,07:11:00,,03/18/2013,03/18/2013,14:41:00,14:41:00,14:41:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086001383,"422,073.00",,,,,,,P9056,3,Medium,,,,,,1000053906,,,,,,,,,,N105,,0.00,,,,,,,,EUR,,,NM01,12/04/2013,,,02/18/2013,04/15/2013,03/18/2013,03/18/2013,WCOM,CLSD CNF  GMPS NMAT PRC  SETC,UM02,,03/19/2013
86001466,GROW-U-HPWH-PCK,Hydraulic Power Unit (HPU),REPAIR 24VDC HYDRAULIC PUMP/MOTOR COMB.,NIN,INST,U,06/23/2013,,,16:55:14,03/31/2015,FANDRIESSEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/28/2013,JVANSOMEREN,,04/01/2013,0.00,0.00,"2,200.00","4,000.00",06/17/2013,11:40:52,0.00,"2,200.00","4,000.00",03/26/2013,10:27:00,10:27:00,,03/26/2013,03/26/2013,10:27:00,10:27:00,10:27:00,,OHL,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086001466,"423,932.00",,,,,,,P9056,3,Medium,,,,,,1000054082,,,,,,,,,,N105,,0.00,,,,,,,,EUR,,,NM01,03/31/2015,,,02/26/2013,04/23/2013,03/26/2013,03/26/2013,WCOM,CLSD CNF  GMPS NMAT PRC  SETC,UM02,,03/26/2013
81005833,GROW-U-HPWH,Wellhead Hydraulic Panels,V107 -12M- Inspect / Service HPU Panel,NIN,GENCON,U,06/25/2013,,,10:37:03,09/12/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/06/2012,IP1020121206,,12/06/2012,0.00,0.00,0.00,"5,569.00",,00:00:00,0.00,0.00,"5,569.00",04/19/2013,10:00:00,10:00:00,,04/18/2013,04/18/2013,08:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081005833,"416,845.00",,INS,1,1,V107GW,,P9056,3,Medium,,,,,,3000169662,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600024948,50021763,NM01,,,,03/21/2013,05/16/2013,04/18/2013,04/18/2013,WCOM,CLSD PCNF GMPS NMAT PRC  SETC,UM01,,04/19/2013
86001243,GROW-U-HPWH-PCK,Hydraulic Power Unit (HPU),WHCP pump defect,INS,INST,U,07/15/2013,,,16:49:11,07/15/2013,MGRIJPSTRA,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,01/17/2013,ISMITH,,01/18/2013,0.00,0.00,440.00,"4,552.00",03/17/2013,14:22:10,0.00,440.00,"4,552.00",06/26/2013,08:17:00,08:17:08,,03/17/2013,06/26/2013,00:00:00,08:17:00,08:17:08,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086001243,"419,539.00",,,,,,,P9056,3,Medium,,,,,,2000165640,,,,,,,,,,N105,,0.00,,,,,,,,EUR,,,NM01,,,,03/04/2013,04/29/2013,04/01/2013,06/26/2013,WCOM,TECO CNF  GMPS NMAT PRC  SETC,UM02,,06/26/2013
86002003,GROW-U-HPWH-PCKTNK,Hydraulic Reservoir,Level of hydraul. Grove west drops,INS,INST,U,08/14/2013,,,21:00:50,11/12/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,08/11/2013,TVERWEIJ,,08/14/2013,0.00,0.00,207.00,552.00,08/14/2013,21:31:52,0.00,207.00,552.00,08/12/2013,11:01:00,11:01:00,,08/11/2013,08/11/2013,14:01:00,14:01:00,14:01:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086002003,"432,717.00",,,,,,,P9056,2,High,,,,,,1000056817,,,,,,,,,,N105,,0.00,,,,,,,,EUR,,,NM01,,,,07/28/2013,08/25/2013,08/11/2013,08/11/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,08/12/2013
81008182,GROW-P-WHSS-W01SSV-18XV501,Downhole Safety Valve Grove West Well,M800 Downhole Safety Valve Gro-West Well,MEC,MECH,U,12/20/2013,,,06:47:34,03/20/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,04/04/2013,IP1020130404,,04/04/2013,0.00,0.00,138.00,138.00,12/01/2013,03:13:09,0.00,138.00,138.00,09/12/2013,09:00:00,09:00:00,,09/12/2013,09/12/2013,07:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081008182,"424,279.00",,PDN,1,1,M800GR,,P9056,3,Medium,,,,,,3000173541,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022527,50019939,NM01,12/04/2013,,,08/15/2013,10/10/2013,09/12/2013,09/12/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,09/12/2013
86004497,GROW-U-HPWH-PCKTNK-65TB011,Hydraulic Reservoir 2000 Litre,Fill up hydr. oil WHCP Grove west,INS,INST,U,12/20/2013,,,06:48:57,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,11/24/2013,TVERWEIJ,,11/24/2013,0.00,0.00,"3,903.48","15,000.00",12/01/2013,02:03:03,0.00,"3,903.48","15,000.00",11/27/2013,10:15:00,10:15:56,,11/27/2013,11/27/2013,10:15:56,10:15:00,10:15:56,,SER,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086004497,"461,958.00",,,,,,,P9056,2,High,,,,,,1000062325,,,,,,,,,,N105,,0.00,,,,,,,,EUR,,,NM01,12/05/2013,,,11/13/2013,12/11/2013,11/27/2013,11/27/2013,WCOM MERR,CLSD CNF  GMPS PRC  SETC,UM02,,11/27/2013
86004911,GROW-U-HPWH-PCK,Hydraulic Power Unit (HPU),Fitting inside WHCP west broken off,INS,INST,U,06/01/2014,,,15:48:50,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,01/05/2014,ISMITH,,01/05/2014,0.00,0.00,536.00,0.00,05/28/2014,17:28:21,0.00,536.00,0.00,01/06/2014,09:46:00,09:46:00,,01/05/2014,01/05/2014,12:46:00,12:46:00,12:46:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086004911,"467,769.00",,,,,,,P9056,1,Very High,,,,,,2000168546,,,,,,,,,,N105,,0.00,,,,,,,,EUR,,,NM01,05/30/2014,,,12/30/2013,01/13/2014,01/06/2014,01/05/2014,WCOM,CLSD CNF  PRT  CSER NMAT PRC  SETC,UM02,,01/06/2014
81007737,GROW-P-WHSS-W01,Grove West Well (18-WA-501),V009 12M Inspect WHXmas Tree,NMC,OPS,U,06/30/2014,,,13:21:21,09/28/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/11/2013,IP1020130311,,03/11/2013,0.00,0.00,"20,858.47","18,876.00",,00:00:00,0.00,"20,858.47","18,876.00",01/23/2014,17:14:00,17:14:00,,,01/23/2014,00:00:00,08:44:00,08:44:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081007737,"422,903.00",,QAC,1,1,V009GW,,P9056,3,Medium,,,,,,3000172803,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022526,50019938,NM01,01/06/2014,,,02/09/2014,02/20/2014,01/23/2014,01/23/2014,WCOM,CLSD GMPS NMAT PRC  SETC,UM01,,01/23/2014
81011009,GROW-P-WHSS-W01SSV-18XV501,Downhole Safety Valve Grove West Well,M800 Downhole Safety Valve Gro-West Well,MEC,MECH,U,10/26/2014,,,15:18:09,01/24/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,10/03/2013,IP1020131003,,10/04/2013,0.00,0.00,134.00,0.00,10/19/2014,10:51:10,0.00,134.00,0.00,03/11/2014,09:00:00,09:00:00,,03/11/2014,03/11/2014,07:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081011009,"435,096.00",,PDN,1,1,M800GR,,P9056,3,Medium,,,,,,3000179255,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022527,50019939,NM01,10/19/2014,,,02/11/2014,04/08/2014,03/11/2014,03/11/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,03/11/2014
86000612,GROW-U-HPWH-PCKPU2-65PB011B,Discharge Pump 65-PB-011B,pump is not working ok,INS,INST,U,05/04/2014,,,15:55:02,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,06/02/2012,CVANVLIET,,06/03/2012,0.00,0.00,"1,271.20","4,414.50",06/16/2012,07:43:12,0.00,"1,271.20","4,414.50",04/02/2014,09:30:00,09:30:00,,06/03/2012,04/02/2014,00:00:00,09:30:00,09:30:00,,REP,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086000612,"403,738.00",,,,,,,P9056,1,Very High,,,,,,2000164191,,,,,,,,,,N105,,0.00,,,,,,,,EUR,,,NM01,04/08/2014,,,06/01/2012,06/15/2012,06/08/2012,04/02/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,04/02/2014
81010911,GROW-U-HPWH,Wellhead Hydraulic Panels,V107 -12M- Inspect / Service HPU Panel,NIN,GENCON,U,10/27/2014,,,09:13:32,04/01/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,09/19/2013,IP1020130919,,09/19/2013,0.00,0.00,"19,735.00","8,500.00",,00:00:00,0.00,"19,735.00","8,500.00",04/04/2014,10:00:00,10:00:00,,,04/03/2014,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081010911,"434,845.00",,INS,1,1,V107GW,,P9056,3,Medium,,,,,,3000179082,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600024948,50021763,NM01,10/21/2014,,,03/21/2014,05/16/2014,04/18/2014,04/03/2014,WCOM,CLSD CSER GMPS NMAT PRC  SETC,UM01,,04/04/2014
86006511,GROW-U-HPWH-WCP,Wellhead Control Panel,Tubing inside Grove West WHCP fractured,NIN,INST,U,01/18/2015,,,10:05:11,01/18/2015,MGRIJPSTRA,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,04/01/2014,JVANSOMEREN,,04/02/2014,0.00,0.00,0.00,"1,000.00",,00:00:00,0.00,0.00,"1,000.00",04/10/2014,09:54:00,09:54:00,,,04/10/2014,00:00:00,09:54:00,09:54:00,,INS,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086006511,"478,267.00",,,,,,,P9056,4,Low,,,,,,2000170326,,,,,,,,,,N105,,0.00,,,,,,,,EUR,,,NM01,12/03/2014,,,04/02/2014,08/28/2014,04/10/2014,04/10/2014,WCOM,TECO NMAT PRC  SETC,UM02,,04/10/2014
86008052,GROW-U-HPWH-PCKTNK-65TB011,Hydraulic Reservoir 2000 Litre,WHCP West tank level dropping,NIN,INST,U,11/06/2014,,,13:04:50,02/04/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,07/28/2014,JHAAN,,07/29/2014,0.00,0.00,0.00,804.00,,00:00:00,0.00,0.00,804.00,07/29/2014,18:10:00,18:10:00,,,07/28/2014,00:00:00,16:40:00,16:40:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086008052,"494,405.00",,,,,,,P9056,2,High,,,,,,2000171512,,,,,,,,,,N105,,0.00,,,,,,,,EUR,,,NM01,11/06/2014,,,07/29/2014,08/12/2014,07/29/2014,07/28/2014,WCOM,CLSD NMAT PRC  SETC,UM02,,07/29/2014
81025294,GROW-P-WHSS-W01SSV-18XV501,Downhole Safety Valve Grove West Well,M800 Downhole Safety Valve Gro-West Well,MEC,MECH,U,01/17/2015,,,16:06:00,04/17/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,05/15/2014,IP1020140515,,05/16/2014,0.00,0.00,134.00,134.00,12/05/2014,17:56:55,0.00,134.00,134.00,09/11/2014,09:00:00,09:00:00,,09/11/2014,09/11/2014,07:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081025294,"484,431.00",,PDN,1,1,M800GR,,P9056,3,Medium,,,,,,3000197636,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022527,50019939,NM01,12/06/2014,,,08/14/2014,10/09/2014,09/11/2014,09/11/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,09/11/2014
81016253,GROW-P-WHSS-W01CAS-18PT501,PT Annulus Pressure Transmitter,I400 24M Transmitter,INS,INST,U,01/17/2015,,,16:06:31,04/17/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,11/28/2013,IP1020131128,,11/29/2013,0.00,0.00,201.00,0.00,11/25/2014,10:44:23,0.00,201.00,0.00,09/24/2014,10:30:00,10:30:00,,09/24/2014,09/24/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016253,"462,062.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186102,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022525,50019937,NM01,11/26/2014,,,08/27/2014,10/22/2014,09/24/2014,09/24/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,09/24/2014
81016254,GROW-U-CHCI-INJSDV-42FT501,FT Corrosion Inhibotor to Grove West,I400 24M Transmitter,INS,INST,U,02/07/2015,,,12:48:12,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,11/28/2013,IP1020131128,,11/29/2013,0.00,0.00,214.89,0.00,01/19/2015,20:07:20,0.00,214.89,0.00,09/24/2014,10:30:00,10:30:00,,09/24/2014,09/24/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016254,"462,063.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186103,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022528,50019940,NM01,01/21/2015,,,08/27/2014,10/22/2014,09/24/2014,09/24/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,09/24/2014
81016255,GROW-U-CHCI-INJSDV-42PT503,PT Corrosion Inhibitor Injection,I400 24M Transmitter,INS,INST,U,02/07/2015,,,12:48:13,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,11/28/2013,IP1020131128,,11/29/2013,0.00,0.00,214.89,0.00,01/19/2015,20:07:23,0.00,214.89,0.00,09/24/2014,10:30:00,10:30:00,,09/24/2014,09/24/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016255,"462,064.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186104,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022529,50019941,NM01,01/21/2015,,,08/27/2014,10/22/2014,09/24/2014,09/24/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,09/24/2014
81016256,GROW-U-CHME-IN1OFC-46FT502,FT Methanol To Platform Choke Valve,I400 12M Transmitter,INS,INST,U,02/07/2015,,,12:48:13,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,11/28/2013,IP1020131128,,11/29/2013,0.00,0.00,214.89,0.00,01/19/2015,20:07:26,0.00,214.89,0.00,09/24/2014,10:30:00,10:30:00,,09/24/2014,09/24/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016256,"462,065.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186105,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022530,50019942,NM01,01/21/2015,,,08/27/2014,10/22/2014,09/24/2014,09/24/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,09/24/2014
81016257,GROW-U-CHME-IN2OFC-46FT501,FT Methanol To Subsea Wellhead,I400 24M Transmitter,INS,INST,U,10/26/2014,,,15:17:53,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,11/28/2013,IP1020131128,,11/29/2013,0.00,0.00,201.00,0.00,10/07/2014,17:10:49,0.00,201.00,0.00,09/24/2014,10:30:00,10:30:00,,09/24/2014,09/24/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016257,"462,066.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186106,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022531,50019943,NM01,10/09/2014,,,08/27/2014,10/22/2014,09/24/2014,09/24/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,09/24/2014
81016258,GROW-U-CHME-IN2OFC-46PT501,PT Methanol to Subsea Wellhead,I400 24M Transmitter,INS,INST,U,02/07/2015,,,12:48:14,10/21/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,11/28/2013,IP1020131128,,11/29/2013,0.00,0.00,214.89,0.00,01/19/2015,20:07:29,0.00,214.89,0.00,09/24/2014,10:30:00,10:30:00,,09/24/2014,09/24/2014,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081016258,"462,067.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000186107,,,,,,,,,,N105,,0.00,,,,,,,,EUR,600022532,50019944,NM01,01/21/2015,,,08/27/2014,10/22/2014,09/24/2014,09/24/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,09/24/2014
