Order,Functional Loc.,Description,Description,Planner group,Main WorkCtr,ABC indic.,Reference Date,Ref. Element PM/PS,Address number,Reference time,Changed on,Changed by,Available to,Avail. to time,Asset,Subnumber,Available from,Available from,SystemCondition,Work center,PriorityType,Res./Purc. req.,Subnetwork of,Order category,Plant WkCntr,Assembly,Assembly desc.,Plant section,Acctg Indicator,PO date,PO number,Company Code,City,District,Country,Device data,Sort field,Description,Equipment,Created on,Entered by,Billing form,Actual release,Total rev. act.,Tot. plan. rev.,TotSum (actual),TotSum (plan),Actual Finish,Actual finish,Total settlemt,Total act.costs,TotalPlnndCosts,Sched. finish,Basic fin. time,Finish time,Business Area,Actual start,Sched. start,ActualStart,Start time,SchedStartTime,Hist.fr.,MaintActivType,Planning plant,Costing Sheet,Sales Document,Item,CO Area,Cost Center,Resp. cost cntr,Customer,Leading order,Deletion flag,Long txt exists,Description,Superior order,Base Unit,Quantity,Room,List name,Object number,Object list,Paging status,PGrp Task List,OrderPlanInd.,Group Counter,Group,Postal Code,Profit Center,Priority,Priority,WBS element,WBS ord. header,Coding,Code group,Catalog type,Notification,Region,Serial Number,Material,Service product,Service product,Division,Division - Sales,Location,Street,MaintPlant,Telephone,Estimated costs,Sales Office,Sales Group,Sales Org.,Sales Org. - Sales,Superior act.,Distr. Channel,Distr. Channel - Sal,Currency,MaintItem,MaintenancePlan,Plant,Comp,Overhead key,Earlst Allow Fin Dat,Earl Allow Start Dat,Latest Allow Fin Dat,Original Due Date,Bas. start date,User status,System status,Order Type,Revision,Basic fin. date
86000984,STAM-U-CHCI-INJ,Corrosion Inhibitor Injection,Leakage of injection pipe CI on J6A.,PDN,OPS,U,02/06/2014,,,10:59:53,05/07/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,10/22/2012,HFORTUIN,,06/10/2013,0.00,0.00,0.00,414.00,,00:00:00,0.00,0.00,414.00,06/09/2013,12:43:00,12:43:39,,,06/08/2013,00:00:00,17:43:00,17:43:39,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,E,,,,0.000,,,OR000086000984,"413,626.00",,,,,,,P9056,2,High,,,,,,2000164679,,,,,,,,,,N107,,0.00,,,,,,,,EUR,,,NM01,02/06/2014,,,10/08/2012,11/05/2012,10/22/2012,06/08/2013,WCOM,CLSD NMAT PRC  SETC,UM02,,06/09/2013
81006090,STAM-U-HPWH-WCP,Wellhead Control Panel (HPU),V107 12M Inspect / Service SD HPU Panel,NIN,GENCON,U,01/09/2013,,,07:43:08,04/09/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/13/2012,IP1020121213,,12/13/2012,0.00,0.00,0.00,"4,080.00",,00:00:00,0.00,0.00,"4,080.00",07/12/2013,10:00:00,10:00:00,,,07/11/2013,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081006090,"417,541.00",,INS,1,1,V107SD,,P9056,3,Medium,,,,,,3000169987,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600024964,50021775,NM01,,,,06/13/2013,08/08/2013,07/11/2013,07/11/2013,WCOM,CLSD NMAT PRC  SETC,UM01,,07/12/2013
81006742,STAM-U-HPWH-WCP,Wellhead Control Panel (HPU),V107 12M Inspect / Service SD HPU Panel,NIN,GENCON,U,12/02/2013,,,15:04:35,09/12/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,01/10/2013,IP1020130110,,01/10/2013,0.00,0.00,0.00,"4,080.00",,00:00:00,0.00,0.00,"4,080.00",07/13/2013,10:00:00,10:00:00,,,07/12/2013,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081006742,"419,192.00",,INS,1,1,V107SD,,P9056,3,Medium,,,,,,3000170908,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600024964,50021775,NM01,12/02/2013,,,06/14/2013,08/09/2013,07/12/2013,07/12/2013,WCOM,CLSD NMAT PRC  SETC,UM01,,07/13/2013
81007668,STAM-P-WHSS-W01SSV-07XV3201,Downhole Safety Valve Stamford Well,O121 6M Well Integrity Testing Procedure,MEC,MECH,U,12/20/2013,,,06:47:29,03/20/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,02/28/2013,IP1020130228,,02/28/2013,0.00,0.00,828.00,828.00,12/02/2013,17:59:08,0.00,828.00,828.00,09/22/2013,08:30:00,08:30:00,,09/21/2013,09/21/2013,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081007668,"422,386.00",,MEC,1,1,O121J6,,P9056,2,High,,,,,,3000172549,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600025401,50022378,NM01,12/04/2013,,,09/07/2013,10/05/2013,09/21/2013,09/21/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,09/22/2013
81008014,STAM-U-CHME-INJOFC-55FT3201,FT Methanol To Wells,I400 12M Transmitter Checks,INS,INST,U,11/16/2013,,,13:34:18,02/14/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/21/2013,IP1020130321,,03/21/2013,0.00,0.00,138.00,138.00,11/13/2013,14:33:12,0.00,138.00,138.00,10/17/2013,09:00:00,09:00:00,,10/17/2013,10/17/2013,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081008014,"423,544.00",,INS,1,1,I400ST,,P9056,4,Low,,,,,,3000173208,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600023872,50021254,NM01,11/13/2013,,,05/30/2013,03/06/2014,10/17/2013,10/17/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,10/17/2013
81009983,STAM-P-WHSS-W01SSV-07XV3201,Downhole Safety Valve Stamford Well,O121 12M Well Integrity Test. Procedure,MEC,MECH,U,06/30/2015,,,09:51:06,09/28/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,10/11/2013,HVANDERPOEL,,10/16/2013,0.00,0.00,0.00,828.00,,00:00:00,0.00,0.00,828.00,11/22/2013,08:30:00,08:30:00,,,11/21/2013,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081009983,"439,229.00",,PDN,1,1,O121J6,,P9056,2,High,,,,,,3000179599,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600025401,50022378,NM01,06/30/2015,,,11/07/2013,12/05/2013,11/21/2013,11/21/2013,WCOM,CLSD NMAT PRC  SETC,UM01,,11/22/2013
86005547,STAM-U-HPWH-WCP,Wellhead Control Panel (HPU),Hydraulic press low 07-PT-HP-supply,INS,INST,U,03/30/2014,,,10:27:52,06/28/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,02/11/2014,PVEENEMA,,02/11/2014,0.00,0.00,201.00,402.00,03/24/2014,16:24:07,0.00,201.00,402.00,03/01/2014,08:04:00,08:04:00,,02/28/2014,02/28/2014,13:34:00,13:34:00,13:34:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,E,,,,0.000,,,OR000086005547,"472,621.00",,,,,,,P9056,3,Medium,,,,,,2000169432,,,,,,,,,,N107,,0.00,,,,,,,,EUR,,,NM01,03/30/2014,,,02/01/2014,03/29/2014,03/01/2014,02/28/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,03/01/2014
81010558,STAM-P-WHSS-W01SSV-07XV3201,Downhole Safety Valve Stamford Well,O121 6M Well Integrity Testing Procedure,MEC,MECH,U,10/11/2013,,,10:24:49,01/09/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,08/22/2013,IP1020130822,,08/22/2013,0.00,0.00,0.00,0.00,10/11/2013,11:18:31,0.00,0.00,0.00,03/21/2014,08:30:00,08:30:00,,10/11/2013,03/20/2014,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081010558,"433,378.00",,MEC,1,1,O121J6,,P9056,2,High,,,,,,3000178322,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600025401,50022378,NM01,10/11/2013,,,03/06/2014,04/03/2014,03/20/2014,03/20/2014,WCOM,CLSD CNF  CSER NMAT PRC  SETC,UM01,,03/21/2014
81010780,STAM-P-WHSS-W01SSV-07XV3201,Downhole Safety Valve Stamford Well,O121 12M Control Valve Checks,MEC,MECH,U,08/18/2015,,,12:43:39,11/16/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,09/12/2013,IP1020130912,,09/12/2013,0.00,0.00,0.00,0.00,,00:00:00,0.00,0.00,0.00,04/06/2014,09:00:00,09:00:00,,,04/06/2014,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081010780,"434,195.00",,INS,1,1,I645ST,,P9056,4,Low,,,,,,3000178850,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600023874,50021256,NM01,08/18/2015,,,11/17/2013,08/24/2014,04/06/2014,04/06/2014,WCOM,CLSD CSER NMAT PRC  SETC,UM01,,04/06/2014
86006813,STAM-U-HPWH-WCP,Wellhead Control Panel (HPU),LP filter Stamford high delta p,MEC,MECH,U,05/04/2014,,,15:53:36,03/09/2017,FANDRIESSEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,04/21/2014,MLOWTHER,,04/26/2014,0.00,0.00,134.00,0.00,04/26/2014,13:59:55,0.00,134.00,0.00,05/02/2014,07:00:00,07:00:00,,04/26/2014,05/02/2014,00:00:00,07:00:00,07:00:00,,REP,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,E,,,,0.000,,,OR000086006813,"481,347.00",,,,,,,P9056,3,Medium,,,,,,2000170531,,,,,,,,,,N107,,0.00,,,,,,,,EUR,,,NM01,04/27/2014,,,04/26/2014,05/30/2014,05/02/2014,05/02/2014,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,05/02/2014
81017519,STAM-U-HPWH-WCP,Wellhead Control Panel (HPU),V107 12M Inspect / Service SD HPU Panel,NIN,INST,U,07/07/2014,,,11:15:57,11/04/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/19/2013,IP1020131219,,12/23/2013,0.00,0.00,"2,370.00","4,000.00",,00:00:00,0.00,"2,370.00","4,000.00",07/23/2014,10:00:00,10:00:00,,,07/22/2014,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G080,CE5702C008,,,,,,,,0.000,,,OR000081017519,"465,031.00",,INS,1,1,V107SD,,P9056,3,Medium,,,,,,3000187816,,,,,,,,,,N107,,0.00,,,,,,,,EUR,600024964,50021775,NM01,10/07/2014,,,06/14/2014,08/09/2014,07/12/2014,07/22/2014,WCOM,CLSD CSER GMPS NMAT PRC  SETC,UM01,,07/23/2014
