Order,Functional Loc.,Description,Description,Planner group,Main WorkCtr,ABC indic.,Reference Date,Ref. Element PM/PS,Address number,Reference time,Changed on,Changed by,Available to,Avail. to time,Asset,Subnumber,Available from,Available from,SystemCondition,Work center,PriorityType,Res./Purc. req.,Subnetwork of,Order category,Plant WkCntr,Assembly,Assembly desc.,Plant section,Acctg Indicator,PO date,PO number,Company Code,City,District,Country,Device data,Sort field,Description,Equipment,Created on,Entered by,Billing form,Actual release,Total rev. act.,Tot. plan. rev.,TotSum (actual),TotSum (plan),Actual Finish,Actual finish,Total settlemt,Total act.costs,TotalPlnndCosts,Sched. finish,Basic fin. time,Finish time,Business Area,Actual start,Sched. start,ActualStart,Start time,SchedStartTime,Hist.fr.,MaintActivType,Planning plant,Costing Sheet,Sales Document,Item,CO Area,Cost Center,Resp. cost cntr,Customer,Leading order,Deletion flag,Long txt exists,Description,Superior order,Base Unit,Quantity,Room,List name,Object number,Object list,Paging status,PGrp Task List,OrderPlanInd.,Group Counter,Group,Postal Code,Profit Center,Priority,Priority,WBS element,WBS ord. header,Coding,Code group,Catalog type,Notification,Region,Serial Number,Material,Service product,Service product,Division,Division - Sales,Location,Street,MaintPlant,Telephone,Estimated costs,Sales Office,Sales Group,Sales Org.,Sales Org. - Sales,Superior act.,Distr. Channel,Distr. Channel - Sal,Currency,MaintItem,MaintenancePlan,Plant,Comp,Overhead key,Earlst Allow Fin Dat,Earl Allow Start Dat,Latest Allow Fin Dat,Original Due Date,Bas. start date,User status,System status,Order Type,Revision,Basic fin. date
86000064,MST1-S-MOCE-CONRAI,"Deck Construction, Handrailing",ST1 Jacket - replace wire handrailing s,MEC,MECH,U,02/19/2013,,,14:24:00,05/20/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,09000003,,,03/02/2012,AAKERSLOOT,,02/19/2013,0.00,0.00,0.00,"5,720.40",,00:00:00,0.00,0.00,"5,720.40",04/01/2012,14:18:00,14:18:00,,,03/30/2012,00:00:00,10:48:00,10:48:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000064,"395,295.00",,,,,,,P9056,3,Medium,,,,,,1000045000,,,,,,,,CELLAR,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/02/2012,04/27/2012,03/30/2012,03/30/2012,WCOM,CLSD NMAT PRC  SETC,UM02,,04/01/2012
86000065,MST1-U-EGBU-DIEEG1-G7002,Diesel Generator 1,Diesel Generator Driver A - Oil seal lea,MEC,MECH,U,07/02/2013,,,14:28:50,09/30/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,12000001,,,03/02/2012,AAKERSLOOT,,07/02/2013,0.00,0.00,0.00,"2,860.20",,00:00:00,0.00,0.00,"2,860.20",04/02/2012,16:22:00,16:22:00,,,03/30/2012,00:00:00,10:52:00,10:52:00,,OHL,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000065,"395,296.00",,,,,,,P9056,4,Low,,,,,,2000163139,,,,,,,,WEATH,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,11/11/2011,08/17/2012,03/30/2012,03/30/2012,WCOM,CLSD NMAT PRC  SETC,UM02,,04/02/2012
86000066,MST1-F-LQWS-POTUVS-F5201,UV Filter,UV-Filter - UV lamp not working,MEC,MECH,U,09/10/2013,,,12:36:49,12/09/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000120,,,03/02/2012,AAKERSLOOT,,09/10/2013,0.00,0.00,0.00,476.70,,00:00:00,0.00,0.00,476.70,03/30/2012,17:55:00,17:55:00,,,03/30/2012,00:00:00,10:55:00,10:55:00,,OHL,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000066,"395,297.00",,,,,,,P9056,3,Medium,,,,,,2000163140,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/02/2012,04/27/2012,03/30/2012,03/30/2012,WCOM,CLSD NMAT PRC  SETC,UM02,,03/30/2012
86000071,MST1-P-PGPS-PSEHLI-LT30007,LT  Cond. level Production Separator,LT Production Separator condensate - rep,INS,INST,U,09/10/2013,,,12:39:46,12/09/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,10000023,,,03/02/2012,AAKERSLOOT,,01/23/2013,0.00,0.00,0.00,317.80,,00:00:00,0.00,0.00,317.80,03/30/2012,13:49:00,13:49:00,,,03/30/2012,00:00:00,11:19:00,11:19:00,,OHL,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000071,"395,304.00",,,,,,,P9056,3,Medium,,,,,,1000045004,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/02/2012,04/27/2012,03/30/2012,03/30/2012,WCOM,CLSD NMAT PRC  SETC,UM02,,03/30/2012
86000072,MST1-U-CHCI-INJPU1-PI59027,PI Corrosion Inhibitor Pump A,Corrosion Inhibitor Pump A - PSV SETTING,INS,OPS,U,04/03/2014,,,13:00:57,07/02/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000075,,,03/02/2012,AAKERSLOOT,,02/14/2014,0.00,0.00,67.00,79.45,,00:00:00,0.00,67.00,79.45,03/30/2012,12:53:00,12:53:00,,03/30/2012,03/30/2012,11:23:00,11:23:00,11:23:00,,OHL,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000072,"395,305.00",,,,,,,P9056,3,Medium,,,,,,1000045005,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,04/03/2014,,,03/02/2012,04/27/2012,03/30/2012,03/30/2012,WCOM,CLSD PCNF NMAT PRC  SETC,UM02,,03/30/2012
81001070,MST1-S-MOHD-CON,Deck Construction,ST1 Helideck Structure - V120 - Annual,MEC,GENCON,U,06/03/2013,,,16:28:45,09/01/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000006,,,03/27/2012,FF_CECRIT_16,,03/27/2012,0.00,0.00,828.00,953.40,06/03/2013,13:40:39,0.00,828.00,953.40,04/04/2012,14:31:00,14:31:00,,04/03/2012,04/03/2012,13:01:00,13:01:00,13:01:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081001070,"397,937.00",,,1,,,,P9056,3,Medium,,,,,,3000161576,,,,,,,,HELI,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/06/2012,05/01/2012,04/03/2012,04/03/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,04/04/2012
86000360,MST1-H-SAEE-BOAFLB-S8002,Free Fall Life Boat,REMOVE ASBESTOS FROM FFLB,MEC,MECH,U,01/19/2013,,,10:50:49,04/01/2015,FANDRIESSEN,,00:00:00,,,,00:00:00,L,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/27/2012,RDEFEY,,01/05/2013,0.00,0.00,960.00,"11,417.00",01/05/2013,15:37:41,0.00,960.00,"11,417.00",04/04/2012,15:49:00,15:49:00,,04/04/2012,04/04/2012,15:49:00,15:49:00,15:49:00,,REP,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000360,"397,903.00",,,,,,,P9056,1,Very High,,,,,,1000045811,,,,,,,,MEZZ,,N001,,0.00,,,,,,,,EUR,,,NM01,04/01/2015,,,03/28/2012,04/11/2012,04/04/2012,04/04/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,04/04/2012
81001071,MST1-P-WHXM,Wellheads / X-mas Tree,WELLHEAD & FLOWLINES - V009 - Vendor Ins,MEC,GENCON,U,02/18/2013,,,15:39:50,05/19/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000085,,,03/27/2012,FF_CECRIT_16,,03/27/2012,0.00,0.00,"3,312.00","3,813.60",02/17/2013,11:53:47,0.00,"3,312.00","3,813.60",04/06/2012,16:31:00,16:31:00,,04/04/2012,04/04/2012,13:01:00,13:01:00,13:01:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081001071,"397,938.00",,,1,,,,P9056,3,Medium,,,,,,3000161577,,,,,,,,MEZZ,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/07/2012,05/02/2012,04/04/2012,04/04/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,04/06/2012
81001072,MST1-P-PGPS-ISEVES-V5301,Degasser Vessel,PRODUCED water COALESCER - C12 -,MEC,GENCON,U,02/17/2013,,,16:27:40,05/18/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,9000118,,,03/27/2012,FF_CECRIT_16,,03/27/2012,0.00,0.00,69.00,79.45,02/17/2013,11:53:33,0.00,69.00,79.45,04/04/2012,14:01:00,14:01:00,,04/04/2012,04/04/2012,13:01:00,13:01:00,13:01:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081001072,"397,939.00",,,1,,,,P9056,3,Medium,,,,,,3000161578,,,,,,,,CELLAR,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/07/2012,05/02/2012,04/04/2012,04/04/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,04/04/2012
81001073,MST1-F-HV,HVAC Systems,HVAC ALQ - V017 - Vendor Inspection -,MEC,GENCON,U,02/17/2013,,,16:11:51,05/18/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000006,,,03/27/2012,FF_CECRIT_16,,03/27/2012,0.00,0.00,828.00,953.40,02/16/2013,15:47:36,0.00,828.00,953.40,04/05/2012,14:31:00,14:31:00,,04/04/2012,04/04/2012,13:01:00,13:01:00,13:01:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081001073,"397,940.00",,,1,,,,P9056,4,Low,,,,,,3000161579,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,11/16/2011,08/22/2012,04/04/2012,04/04/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,04/05/2012
81001074,MST1-P-PGME-SPRVES-V3004,Pig Receiver,PIG RECEIVER WINDERMERE - C12 -,MEC,GENCON,U,02/17/2013,,,16:27:39,05/18/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,9000114,,,03/27/2012,FF_CECRIT_16,,03/27/2012,0.00,0.00,69.00,79.45,02/16/2013,15:47:52,0.00,69.00,79.45,04/04/2012,14:01:00,14:01:00,,04/04/2012,04/04/2012,13:01:00,13:01:00,13:01:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081001074,"397,941.00",,,1,,,,P9056,3,Medium,,,,,,3000161580,,,,,,,,WEATH,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/07/2012,05/02/2012,04/04/2012,04/04/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,04/04/2012
81001075,MST1-P,Process / Production,ST-1 Process Piping & PSV's - C012 -,MEC,GENCON,U,02/17/2013,,,16:17:03,05/18/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,9000001,,,03/27/2012,FF_CECRIT_16,,03/27/2012,0.00,0.00,69.00,79.45,02/16/2013,15:48:06,0.00,69.00,79.45,04/04/2012,14:01:00,14:01:00,,04/04/2012,04/04/2012,13:01:00,13:01:00,13:01:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081001075,"397,942.00",,,1,,,,P9056,3,Medium,,,,,,3000161581,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/07/2012,05/02/2012,04/04/2012,04/04/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,04/04/2012
81001076,MST1-U-EGBU-DIEEG1-G7002,Diesel Generator 1,Power Diesel Generator A - V140 - Annual,MEC,GENCON,U,02/05/2013,,,10:53:31,05/06/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/27/2012,FF_CECRIT_16,,03/27/2012,0.00,0.00,828.00,953.40,02/02/2013,16:01:35,0.00,828.00,953.40,04/05/2012,14:31:00,14:31:00,,04/04/2012,04/04/2012,13:01:00,13:01:00,13:01:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081001076,"397,943.00",,,1,,,,P9056,3,Medium,,,,,,3000161582,,,,,,,,WEATH,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/07/2012,05/02/2012,04/04/2012,04/04/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,04/05/2012
81001077,MST1-P-PGPS-PSEVES-V3003,Production Separator Vessel,PRODUCTION SEPARATOR - C12 - Wall Thickn,MEC,GENCON,U,02/17/2013,,,16:24:19,05/18/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,9000280,,,03/27/2012,FF_CECRIT_16,,03/27/2012,0.00,0.00,69.00,79.45,02/16/2013,15:48:21,0.00,69.00,79.45,04/05/2012,14:01:00,14:01:00,,04/05/2012,04/05/2012,13:01:00,13:01:00,13:01:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081001077,"397,944.00",,,1,,,,P9056,3,Medium,,,,,,3000161583,,,,,,,,MEZZ,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/08/2012,05/03/2012,04/05/2012,04/05/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,04/05/2012
81001078,MST1-P-PGPS-TSEVES-V3002,Test Separator Vessel,TEST SEPARATOR - C12 - Wall Thickness Me,MEC,GENCON,U,02/17/2013,,,16:24:21,05/18/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,9000279,,,03/27/2012,FF_CECRIT_16,,03/27/2012,0.00,0.00,69.00,79.45,02/16/2013,15:48:33,0.00,69.00,79.45,04/05/2012,14:01:00,14:01:00,,04/05/2012,04/05/2012,13:01:00,13:01:00,13:01:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081001078,"397,945.00",,,1,,,,P9056,3,Medium,,,,,,3000161584,,,,,,,,MEZZ,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/08/2012,05/03/2012,04/05/2012,04/05/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,04/05/2012
81001079,MST1-C-NAAD,Navigation Aids,NAVIGATION AIDS - V301 - Vendor Inspect,ELE,GENCON,U,02/17/2013,,,15:43:36,05/18/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000307,,,03/27/2012,FF_CECRIT_16,,03/27/2012,0.00,0.00,828.00,953.40,02/16/2013,15:48:46,0.00,828.00,953.40,04/06/2012,14:31:00,14:31:00,,04/05/2012,04/05/2012,13:01:00,13:01:00,13:01:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081001079,"397,946.00",,,1,,,,P9056,3,Medium,,,,,,3000161585,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/08/2012,05/03/2012,04/05/2012,04/05/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,04/06/2012
81001080,MST1-U-EGBU-DIEEG2-G7003,Diesel Generator 2,Power Diesel Generator B - V140 - Annual,MEC,GENCON,U,02/05/2013,,,10:53:32,05/06/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/27/2012,FF_CECRIT_16,,03/27/2012,0.00,0.00,828.00,953.40,02/02/2013,16:03:49,0.00,828.00,953.40,04/06/2012,14:31:00,14:31:00,,04/05/2012,04/05/2012,13:01:00,13:01:00,13:01:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,,,,,0.000,,,OR000081001080,"397,947.00",,,1,,,,P9056,3,Medium,,,,,,3000161586,,,,,,,,WEATH,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/08/2012,05/03/2012,04/05/2012,04/05/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,04/06/2012
86000264,MST1-S-MO,Modules / Topside,ST1 Topside Structure - Findings Verifi,MEC,MECH,U,06/05/2013,,,12:17:29,09/03/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000005,,,03/09/2012,AAKERSLOOT,,06/05/2013,0.00,0.00,0.00,79.45,,00:00:00,0.00,0.00,79.45,04/06/2012,16:20:00,16:20:00,,,04/06/2012,00:00:00,14:50:00,14:50:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000264,"396,739.00",,,,,,,P9056,3,Medium,,,,,,2000164312,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/09/2012,05/04/2012,04/06/2012,04/06/2012,WCOM,CLSD NMAT PRC  SETC,UM02,,04/06/2012
86000265,MST1-P-PG,Process Gas Systems,GAS TREATMENT SYSTEM - Inspection on CUI,MEC,MECH,U,09/10/2013,,,12:46:15,12/09/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000064,,,03/09/2012,AAKERSLOOT,,09/10/2013,0.00,0.00,0.00,"39,725.00",,00:00:00,0.00,0.00,"39,725.00",05/24/2012,10:27:00,10:27:00,,,04/06/2012,00:00:00,14:57:00,14:57:00,,OHL,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000265,"396,744.00",,,,,,,P9056,3,Medium,,,,,,1000045385,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/09/2012,05/04/2012,04/06/2012,04/06/2012,WCOM,CLSD NMAT PRC  SETC,UM02,,05/24/2012
86000267,MST1-F-HVAC-CLO000,"Fire Dampers, Zone 000",AIR HANDLING UNIT - repair replace not p,INS,INST,U,02/17/2013,,,15:44:00,02/28/2017,FANDRIESSEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,12000018,,,03/09/2012,AAKERSLOOT,,04/11/2012,0.00,0.00,"5,520.00","6,356.00",02/16/2013,15:49:00,0.00,"5,520.00","6,356.00",04/14/2012,10:36:00,10:36:00,,04/06/2012,04/06/2012,15:36:00,15:36:00,15:36:00,,OHL,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000267,"396,750.00",,,,,,,P9056,3,Medium,,,,,,2000163278,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,02/28/2017,,,03/09/2012,05/04/2012,04/06/2012,04/06/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,04/14/2012
86000268,MST1-C-FGCS,F&G Control System,DISTRIBUTED CONTROL SYSTEM - node 34 pow,INS,INST,U,08/19/2013,,,08:06:28,11/17/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000293,,,03/09/2012,AAKERSLOOT,,05/11/2012,0.00,0.00,0.00,79.45,,00:00:00,0.00,0.00,79.45,04/06/2012,16:58:00,16:58:00,,,04/06/2012,00:00:00,15:58:00,15:58:00,,OHL,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000268,"396,751.00",,,,,,,P9056,3,Medium,,,,,,2000163280,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/09/2012,05/04/2012,04/06/2012,04/06/2012,WCOM,CLSD NMAT PRC  SETC,UM02,,04/06/2012
86000269,MST1-U-ECLV-GLT,Lighting Groups,Emergency Lighting & Escape Routes - Fai,ELE,ELEC,U,05/04/2014,,,15:54:58,02/28/2017,FANDRIESSEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,12000026,,,03/09/2012,AAKERSLOOT,,09/24/2013,0.00,0.00,"4,152.00","7,179.50",04/24/2014,09:18:34,0.00,"4,152.00","7,179.50",04/12/2012,12:44:00,12:44:00,,04/06/2012,04/06/2012,16:14:00,16:14:00,16:14:00,,OHL,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000269,"396,753.00",,,,,,,P9056,3,Medium,,,,,,2000163282,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,04/27/2014,,,03/09/2012,05/04/2012,04/06/2012,04/06/2012,WCOM MERR,CLSD CNF  PRT  GMPS PRC  SETC,UM02,,04/12/2012
86000270,MST1-U-ECLV-GLTEXT,Exterior LIghting,Normal Lighting - Shortcut in lighting a,ELE,ELEC,U,05/04/2014,,,15:54:59,02/28/2017,FANDRIESSEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000276,,,03/09/2012,AAKERSLOOT,,06/14/2013,0.00,0.00,536.00,635.60,04/14/2014,18:26:14,0.00,536.00,635.60,04/07/2012,13:20:00,13:20:00,,04/06/2012,04/06/2012,16:20:00,16:20:00,16:20:00,,OHL,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000270,"396,754.00",,,,,,,P9056,3,Medium,,,,,,2000163284,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,04/20/2014,,,03/09/2012,05/04/2012,04/06/2012,04/06/2012,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM02,,04/07/2012
86000076,MST1-C-CMIT,IT System,Routers Cisco becomes Hirschmann - Repla,INS,INST,U,02/12/2013,,,07:50:00,03/31/2015,FANDRIESSEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000273,,,03/02/2012,AAKERSLOOT,,04/10/2012,0.00,0.00,828.00,953.40,02/11/2013,15:48:23,0.00,828.00,953.40,04/11/2012,14:00:00,14:00:00,,04/10/2012,04/10/2012,12:30:00,12:30:00,12:30:00,,OHL,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000076,"395,309.00",,,,,,,P9056,3,Medium,,,,,,1000045013,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,03/31/2015,,,03/13/2012,05/08/2012,04/10/2012,04/10/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,04/11/2012
86000077,MST1-C-CMTE,Telecom System,PA & TELECOM EQUIPMENT - ODU 1 check + O,INS,INST,U,09/10/2013,,,12:56:04,12/09/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000079,,,03/02/2012,AAKERSLOOT,,04/10/2012,0.00,0.00,0.00,476.70,,00:00:00,0.00,0.00,476.70,04/11/2012,07:26:00,07:26:00,,,04/10/2012,00:00:00,12:56:00,12:56:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000077,"395,314.00",,,,,,,P9056,3,Medium,,,,,,1000045016,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/13/2012,05/08/2012,04/10/2012,04/10/2012,WCOM,CLSD NMAT PRC  SETC,UM02,,04/11/2012
86000374,MST1-U-EGMA-GASEG1,Generator (SA-G-7001),Deck generator requires reconfigering,ELE,ELEC,U,01/07/2013,,,15:19:37,09/10/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/31/2012,ISMITH,,01/05/2013,0.00,0.00,640.00,"1,735.60",01/05/2013,15:36:48,0.00,640.00,"1,735.60",04/13/2012,10:07:00,10:07:00,,04/11/2012,04/11/2012,13:37:00,13:37:00,13:37:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000374,"398,243.00",,,,,,,P9056,2,High,,,,,,,,,,,,,,WEATH,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/28/2012,04/25/2012,04/11/2012,04/11/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,04/13/2012
86000390,MST1-C-FGDT-ABH010-GD01003,"Gas Detector, Type F100",Gas detector defective,INS,INST,U,05/09/2012,,,12:29:17,02/28/2017,FANDRIESSEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,04/07/2012,TVERWEIJ,,04/08/2012,0.00,0.00,238.35,238.35,05/07/2012,18:38:07,0.00,238.35,238.35,04/11/2012,14:42:00,14:42:00,,04/11/2012,04/11/2012,11:12:00,11:12:00,11:12:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000390,"398,532.00",,,,,,,P9056,2,High,,,,,,2000163554,,,,,,,,CELLAR,,N001,,0.00,,,,,,,,EUR,,,NM01,02/28/2017,,,03/28/2012,04/25/2012,04/11/2012,04/11/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,04/11/2012
86000391,MST1-P-PGPS-TSEBDV-XZSH30008,XZSH XBDV30008 Open Position,Valve closed but shows open status,INS,INST,U,04/17/2012,,,16:31:45,07/16/2012,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,04/07/2012,TVERWEIJ,,04/08/2012,0.00,0.00,79.45,238.35,04/17/2012,13:32:43,0.00,79.45,238.35,04/11/2012,16:52:00,16:52:00,,04/11/2012,04/11/2012,13:22:00,13:22:00,13:22:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000391,"398,533.00",,,,,,,P9056,2,High,,,,,,2000163557,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/28/2012,04/25/2012,04/11/2012,04/11/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,04/11/2012
86000392,MST1-U-ECLV-GPWUTI,Utility Power Groups,MCB's tripping and sockets not earthed,ELE,ELEC,U,12/14/2012,,,07:36:06,03/14/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,04/07/2012,TVERWEIJ,,04/08/2012,0.00,0.00,"1,271.20",635.60,06/20/2012,17:57:27,0.00,"1,271.20",635.60,04/12/2012,11:01:00,11:01:00,,03/26/2012,04/11/2012,17:57:27,14:01:00,14:01:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G005,CE5702C008,,,,E,,,,0.000,,,OR000086000392,"398,535.00",,,,,,,P9056,2,High,,,,,,2000163562,,,,,,,,,,N001,,0.00,,,,,,,,EUR,,,NM01,,,,03/28/2012,04/25/2012,04/11/2012,04/11/2012,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,04/12/2012
