Order,Functional Loc.,Description,Description,Planner group,Main WorkCtr,ABC indic.,Reference Date,Ref. Element PM/PS,Address number,Reference time,Changed on,Changed by,Available to,Avail. to time,Asset,Subnumber,Available from,Available from,SystemCondition,Work center,PriorityType,Res./Purc. req.,Subnetwork of,Order category,Plant WkCntr,Assembly,Assembly desc.,Plant section,Acctg Indicator,PO date,PO number,Company Code,City,District,Country,Device data,Sort field,Description,Equipment,Created on,Entered by,Billing form,Actual release,Total rev. act.,Tot. plan. rev.,TotSum (actual),TotSum (plan),Actual Finish,Actual finish,Total settlemt,Total act.costs,TotalPlnndCosts,Sched. finish,Basic fin. time,Finish time,Business Area,Actual start,Sched. start,ActualStart,Start time,SchedStartTime,Hist.fr.,MaintActivType,Planning plant,Costing Sheet,Sales Document,Item,CO Area,Cost Center,Resp. cost cntr,Customer,Leading order,Deletion flag,Long txt exists,Description,Superior order,Base Unit,Quantity,Room,List name,Object number,Object list,Paging status,PGrp Task List,OrderPlanInd.,Group Counter,Group,Postal Code,Profit Center,Priority,Priority,WBS element,WBS ord. header,Coding,Code group,Catalog type,Notification,Region,Serial Number,Material,Service product,Service product,Division,Division - Sales,Location,Street,MaintPlant,Telephone,Estimated costs,Sales Office,Sales Group,Sales Org.,Sales Org. - Sales,Superior act.,Distr. Channel,Distr. Channel - Sal,Currency,MaintItem,MaintenancePlan,Plant,Comp,Overhead key,Earlst Allow Fin Dat,Earl Allow Start Dat,Latest Allow Fin Dat,Original Due Date,Bas. start date,User status,System status,Order Type,Revision,Basic fin. date
86002148,GROV-U-CHCI-IN2FLL-42FT201,FT Corrosion Inh. to Flow Line Well 201,Check corrosion inj 42-FCV-201,INS,INST,U,12/20/2013,,,06:48:49,10/20/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,09/23/2013,PVEENEMA,,09/23/2013,0.00,0.00,345.00,345.00,12/01/2013,02:01:12,0.00,345.00,345.00,09/24/2013,08:53:00,08:53:00,,09/23/2013,09/23/2013,15:53:00,15:53:00,15:53:00,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086002148,"436,399.00",,,,,,,P9056,3,Medium,,,,,,2000167203,,,,,,,,,,N104,,0.00,,,,,,,,EUR,,,NM01,12/04/2013,,,08/26/2013,10/21/2013,09/23/2013,09/23/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,09/24/2013
86002139,GROV-U-HL,Hoisting / Lifting,exchange lifting equipment box,MEC,MECH,U,10/14/2014,,,13:28:12,03/31/2017,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,09/19/2013,JHAAN,,09/24/2013,0.00,0.00,"1,100.00","1,169.00",,00:00:00,0.00,"1,100.00","1,169.00",09/25/2013,11:59:00,11:59:00,,,09/25/2013,00:00:00,10:59:00,10:59:00,,REP,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086002139,"434,710.00",,,,,,,P9056,3,Medium,,,,,,1000058518,,,,,,,,,,N104,,"1,000.00",,,,,,,,EUR,,,NM01,10/14/2014,,,08/28/2013,10/23/2013,09/25/2013,09/25/2013,WCOM MERR,CLSD ESTC GMPS PRC  SETC,UM02,,09/25/2013
86002173,GROV-H-SAEE-BOAWLB,Life Boat (TAG 76-SA-001),Replace lifeboat hooks & release system,NMC,MECH,U,11/07/2014,,,13:15:00,02/05/2015,BATCHMAN,,00:00:00,,,,00:00:00,1,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,09/24/2013,AAKERSLOOT,,09/25/2013,0.00,0.00,0.00,0.00,,00:00:00,0.00,0.00,0.00,09/25/2013,07:00:00,07:00:00,,,09/25/2013,00:00:00,07:00:00,07:00:00,,REP,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086002173,"437,093.00",,,,,,,P9056,4,Low,,,,,,2000166410,,,,,,,,,,N104,,0.00,,,,,,,,EUR,,,NM01,11/07/2014,,,05/08/2013,02/12/2014,09/25/2013,09/25/2013,WCOM,CLSD NMAT PRC  SETC,UM02,,09/25/2013
81005761,GROV-P-PGMI-METFLC-18TT501,TT Process Gas,I500 24M TT Process Gas,INS,INST,U,10/26/2014,,,15:19:49,10/20/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/06/2012,IP1020121206,,12/06/2012,0.00,0.00,134.00,160.00,10/21/2014,07:23:28,0.00,134.00,160.00,09/29/2013,09:00:00,09:00:00,,09/29/2013,09/29/2013,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081005761,"416,773.00",,INS,1,1,I500GR,,P9056,3,Medium,,,,,,3000169590,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600022363,50019775,NM01,10/21/2014,,,09/01/2013,10/27/2013,09/29/2013,09/29/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,09/29/2013
81007693,GROV-S-MO,Modules / Topside,V200 12M Topside Structure Certification,MEC,MECH,U,10/26/2014,,,15:19:40,01/24/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/04/2013,IP1020130304,,03/04/2013,0.00,0.00,"2,285.00","3,147.00",10/19/2014,11:24:09,0.00,"2,285.00","3,147.00",09/30/2013,08:30:00,08:30:00,,09/29/2013,09/29/2013,07:00:00,07:00:00,07:00:00,,INS,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081007693,"422,493.00",,QAC,1,1,V200GR,,P9056,3,Medium,,,,,,3000172596,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600022462,50019874,NM01,10/19/2014,,,09/01/2013,10/27/2013,09/29/2013,09/29/2013,WCOM,CLSD CNF  GMPS NMAT PRC  SETC,UM01,,09/30/2013
86002066,GROV-U-HL,Hoisting / Lifting,certification lifting equipment,NMC,MECH,U,12/20/2013,,,06:48:42,11/25/2015,KLOUSP,,00:00:00,,,,00:00:00,1,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,09/02/2013,AAKERSLOOT,,09/02/2013,0.00,0.00,"1,081.20","1,542.90",12/01/2013,00:39:45,0.00,"1,081.20","1,542.90",10/01/2013,17:48:00,17:48:00,,09/30/2013,09/30/2013,16:18:00,16:18:00,16:18:00,,INS,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086002066,"433,930.00",,,,,,,P9056,3,Medium,,,,,,1000058198,,,,,,,,,,N104,,0.00,,,,,,,,EUR,,,NM01,12/04/2013,,,09/02/2013,10/28/2013,09/30/2013,09/30/2013,WCOM,TECO CNF  GMPS NMAT PRC  SETC,UM02,,10/01/2013
81005762,GROV-P-PGMI-METFLC-18TT504,TT Process Gas,I500 24M TT Process Gas,INS,INST,U,02/05/2015,,,11:42:02,05/06/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/06/2012,IP1020121206,,12/06/2012,0.00,0.00,143.26,160.00,01/19/2015,20:04:23,0.00,143.26,160.00,09/30/2013,09:00:00,09:00:00,,09/30/2013,09/30/2013,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081005762,"416,774.00",,INS,1,1,I500GR,,P9056,3,Medium,,,,,,3000169591,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600022364,50019776,NM01,01/21/2015,,,09/02/2013,10/28/2013,09/30/2013,09/30/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,09/30/2013
81005763,GROV-P-WHSS-WSTREC-18TT502,TT Process Gas,I500 24M TT Process Gas,INS,INST,U,10/26/2014,,,15:19:48,10/20/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/06/2012,IP1020121206,,12/06/2012,0.00,0.00,134.00,160.00,10/21/2014,07:25:14,0.00,134.00,160.00,09/30/2013,09:00:00,09:00:00,,09/30/2013,09/30/2013,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081005763,"416,775.00",,INS,1,1,I500GR,,P9056,3,Medium,,,,,,3000169592,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600022367,50019779,NM01,10/21/2014,,,09/02/2013,10/28/2013,09/30/2013,09/30/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,09/30/2013
81008544,GROV-U-HLCR-EL1HOI-L8101H1,Main Hoist,Q003 36M Crane Ball Hook Inspection,MEC,MECH,U,05/04/2014,,,16:02:48,05/04/2014,DGROEN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,04/25/2013,IP1020130425,,04/25/2013,0.00,0.00,0.00,"1,046.20",,00:00:00,0.00,0.00,"1,046.20",10/04/2013,14:00:00,14:00:00,,,10/04/2013,00:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081008544,"425,701.00",,PDN,1,1,Q003GR,,P9056,4,Low,,,,,,3000174187,,,,,,,,TOP,,N104,,0.00,,,,,,,,EUR,600024283,50021579,NM01,04/01/2014,,,05/17/2013,02/21/2014,10/04/2013,10/04/2013,WCOM,TECO NMAT PRC  SETC,UM01,,10/04/2013
81008839,GROV-H-SARE-KITMED,Medical Supplies,Q200 3M Medical Supplies,PDN,OPS,U,10/26/2014,,,15:19:29,01/24/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,05/16/2013,IP1020130516,,05/16/2013,0.00,0.00,134.00,138.00,10/19/2014,10:58:44,0.00,134.00,138.00,10/04/2013,09:00:00,09:00:00,,10/04/2013,10/04/2013,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081008839,"426,743.00",,PDN,1,1,Q200GR,,P9056,3,Medium,,,,,,3000174762,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600022348,50019760,NM01,10/19/2014,,,09/06/2013,11/01/2013,10/04/2013,10/04/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,10/04/2013
81007901,GROV-P-WHXM,X-mas Tree,V009 12M Inspect WHXmas Tree,NMC,OPS,U,12/23/2013,,,08:18:13,09/16/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/14/2013,IP1020130314,,03/14/2013,0.00,0.00,0.00,"11,381.00",,00:00:00,0.00,0.00,"11,381.00",10/15/2013,18:30:00,18:30:00,,,10/09/2013,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081007901,"423,141.00",,QAC,1,1,V009GR,,P9056,3,Medium,,,,,,3000172975,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600024517,50021766,NM01,12/23/2013,,,09/11/2013,11/06/2013,10/09/2013,10/09/2013,WCOM,CLSD NMAT PRC  SETC,UM01,,10/15/2013
86002109,GROV-P-WHSS-WST,Grove West Well (18-WA-501),TEST GROVE TEST,NMC,MECH,U,09/13/2013,,,10:36:07,12/12/2013,BATCHMAN,,00:00:00,,,,00:00:00,1,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,09/13/2013,AAKERSLOOT,,09/13/2013,0.00,0.00,0.00,0.00,,00:00:00,0.00,0.00,0.00,10/11/2013,11:13:00,11:13:00,,,10/11/2013,00:00:00,11:13:00,11:13:00,,SER,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086002109,"434,511.00",,,,,,,P9056,4,Low,,,,,,1000058410,,,,,,,,,,N104,,0.00,,,,,,,,EUR,,,NM01,,,,05/24/2013,02/28/2014,10/11/2013,10/11/2013,WCOM,CLSD NMAT PRC  SETC,UM02,,10/11/2013
81008004,GROV-U-HLCR-EL1,Electric Hydraulic Crane(TAG: 39-MA-001),V005 -12M- Vendor Inspection Crane GR,NMC,MECH,U,11/14/2013,,,11:33:02,11/14/2013,HVANDERPOEL,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/21/2013,IP1020130321,,03/21/2013,0.00,0.00,0.00,"2,040.00",11/14/2013,12:26:43,0.00,0.00,"2,040.00",10/17/2013,08:30:00,08:30:00,,10/16/2013,10/16/2013,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081008004,"423,534.00",,QAC,1,1,V005GR,,P9056,3,Medium,,,,,,3000173198,,,,,,,,TOP,,N104,,0.00,,,,,,,,EUR,600022505,50019917,NM01,11/14/2013,,,09/18/2013,11/13/2013,10/16/2013,10/16/2013,WCOM,TECO CNF  NMAT PRC  SETC,UM01,,10/17/2013
81008039,GROV-C-CN,Control Systems,V002 12M ABB Systems DCS/ESD/F&G WIND,NIN,INST,U,01/06/2014,,,21:03:35,10/20/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/21/2013,IP1020130321,,03/21/2013,0.00,0.00,"2,063.25","1,991.25",01/06/2014,10:29:38,0.00,"2,063.25","1,991.25",10/17/2013,08:30:00,08:30:00,,10/16/2013,10/16/2013,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081008039,"423,569.00",,QAC,1,1,V002GR,,P9056,3,Medium,,,,,,3000173233,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600025748,50022626,NM01,01/06/2014,,,09/18/2013,11/13/2013,10/16/2013,10/16/2013,WCOM,CLSD CNF  GMPS NMAT PRC  SETC,UM01,,10/17/2013
86002283,GROV-H-SAEE-BOAWLB,Life Boat (TAG 76-SA-001),Life boat has wrong hydraulic fittings,NMC,MECH,U,04/29/2014,,,10:09:02,07/29/2014,BATCHMAN,,00:00:00,,,,00:00:00,1,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,10/28/2013,AAKERSLOOT,,10/28/2013,0.00,0.00,"4,877.00","3,202.00",,00:00:00,0.00,"4,877.00","3,202.00",10/17/2013,10:07:00,10:07:39,,,10/17/2013,00:00:00,10:07:00,10:07:39,,RPR,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086002283,"452,246.00",,,,,,,P9056,2,High,,,,,,2000167596,,,,,,,,,,N104,,0.00,,,,,,,,EUR,,,NM01,04/29/2014,,,01/27/2014,10/31/2013,10/17/2013,10/17/2013,WCOM MERR,CLSD GMPS PRC  SETC,UM02,,10/17/2013
81008910,GROV-U-HL,Hoisting / Lifting,Q003 6M Lifting Equip Recertification,MEC,MECH,U,11/12/2013,,,12:38:06,02/10/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,05/16/2013,IP1020130516,,05/16/2013,0.00,0.00,0.00,"1,046.20",,00:00:00,0.00,0.00,"1,046.20",10/17/2013,14:00:00,14:00:00,0001,,10/17/2013,00:00:00,07:00:00,07:00:00,,LEG,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000081008910,"426,914.00",,PDN,1,1,Q003GR,,P9056,2,High,,,,,,3000174833,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600024393,50021671,NM01,11/01/2013,,,10/03/2013,10/31/2013,10/17/2013,10/17/2013,WCOM,CLSD NMAT PRC  SETC,UM01,,10/17/2013
86002158,GROV-P-WHXM-W01CHV-13FCV104,FCV Choke Valve Well 101,Choke fitting venting gas to atmosphere,NMC,MECH,U,11/07/2014,,,13:16:20,02/05/2015,BATCHMAN,,00:00:00,,,,00:00:00,L,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,09/23/2013,AAKERSLOOT,,09/23/2013,0.00,0.00,0.00,"2,759.00",,00:00:00,0.00,0.00,"2,759.00",10/19/2013,10:32:00,10:32:00,,,10/18/2013,00:00:00,10:02:00,10:02:00,,REP,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086002158,"436,526.00",,,,,,,P9056,3,Medium,,,,,,2000167475,,,,,,,,,,N104,,0.00,,,,,,,,EUR,,,NM01,11/07/2014,,,09/20/2013,11/15/2013,10/18/2013,10/18/2013,WCOM MERR,CLSD PRC  SETC,UM02,,10/19/2013
81007721,GROV-C-CMMR,VHF Radio System,V011 24M Check Marine Radio Equipment,NIN,GENCON,U,10/03/2013,,,15:50:35,09/15/2014,HKORSMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/04/2013,IP1020130304,,03/04/2013,0.00,0.00,"1,658.00","5,000.00",,00:00:00,0.00,"1,658.00","5,000.00",10/19/2013,08:30:00,08:30:00,,,10/18/2013,00:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081007721,"422,522.00",,QAC,1,1,V011GR,,P9056,3,Medium,,,,,,3000172624,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600025360,50022338,NM01,09/15/2014,,,09/20/2013,11/15/2013,10/18/2013,10/18/2013,WCOM,TECO GMPS NMAT PRC  SETC,UM01,,10/19/2013
81008821,GROV-P-PGME-EXPSDV-27XV001,XV Exportline to J6A-CT,M410 6M Closure Test Export to J6A-CT,PDN,OPS,U,12/20/2013,,,06:47:39,03/20/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,05/09/2013,IP1020130509,,05/09/2013,0.00,0.00,138.00,138.00,12/01/2013,03:14:58,0.00,138.00,138.00,10/18/2013,09:00:00,09:00:00,,10/18/2013,10/18/2013,07:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081008821,"426,515.00",,PDN,1,1,M410GR,,P9056,2,High,,,,,,3000174616,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600025524,50022203,NM01,12/04/2013,,,10/04/2013,11/01/2013,10/18/2013,10/18/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,10/18/2013
81008822,GROV-P-WHSS-WSTREC-18XV510,SDV Process Gas from Subsea Wellhead,M410 6M Closure Test Flowline Subsea,PDN,OPS,U,12/20/2013,,,06:47:40,03/20/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,05/09/2013,IP1020130509,,05/09/2013,0.00,0.00,138.00,138.00,12/01/2013,03:15:35,0.00,138.00,138.00,10/18/2013,09:00:00,09:00:00,,10/18/2013,10/18/2013,07:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081008822,"426,516.00",,PDN,1,1,M410GR,,P9056,2,High,,,,,,3000174617,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600025525,50022203,NM01,12/04/2013,,,10/04/2013,11/01/2013,10/18/2013,10/18/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,10/18/2013
81007145,GROV-U-EGBU-UPSRCF,"UPS, Rectifiers",V350 24M Inspection Battery Rectifiers,NEL,ELEC,U,01/18/2015,,,09:57:09,09/12/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,01/31/2013,IP1020130131,,01/31/2013,0.00,0.00,"1,995.00","8,339.00",11/21/2014,11:11:46,0.00,"1,995.00","8,339.00",10/21/2013,16:30:00,16:30:00,,10/21/2013,10/21/2013,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081007145,"420,499.00",,ELE,1,1,V350GR,,P9056,3,Medium,,,,,,3000171612,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600024364,50021647,NM01,12/17/2014,,,03/24/2014,11/18/2013,10/21/2013,10/21/2013,WCOM,CLSD CNF  GMPS NMAT PRC  SETC,UM01,,10/21/2013
81006401,GROV-U-HPWH-PCKFI1-65PDT005A,PDT Hydraulic Filter A,I400 24M PDT Hydraulic Filter A,INS,INST,U,05/04/2015,,,09:38:52,08/02/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/27/2012,IP1020121227,,12/27/2012,0.00,0.00,214.89,240.00,04/21/2015,14:05:22,0.00,214.89,240.00,10/21/2013,10:30:00,10:30:00,,10/21/2013,10/21/2013,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081006401,"418,352.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000170419,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600022509,50019921,NM01,04/22/2015,,,09/23/2013,11/18/2013,10/21/2013,10/21/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,10/21/2013
81006402,GROV-U-HPWH-PCKFI2-65PDT005B,PDT Hydraulic Filter B,I400 24M PDT Hydraulic Filter B,INS,INST,U,05/04/2015,,,09:38:53,08/02/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/27/2012,IP1020121227,,12/27/2012,0.00,0.00,214.89,240.00,04/21/2015,14:08:58,0.00,214.89,240.00,10/21/2013,10:30:00,10:30:00,,10/21/2013,10/21/2013,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081006402,"418,353.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000170420,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600022511,50019923,NM01,04/22/2015,,,09/23/2013,11/18/2013,10/21/2013,10/21/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,10/21/2013
81006403,GROV-U-HPWH-PCKTNK-65LT001,LT Hydraulic Reservoir,I400 24M LT Hydraulic Reservoir,INS,INST,U,12/20/2013,,,06:47:22,10/20/2015,JGRIEP,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,12/27/2012,IP1020121227,,12/27/2012,0.00,0.00,207.00,240.00,12/01/2013,03:16:05,0.00,207.00,240.00,10/21/2013,10:30:00,10:30:00,,10/21/2013,10/21/2013,07:00:00,07:00:00,07:00:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081006403,"418,354.00",,INS,1,1,I400GR,,P9056,3,Medium,,,,,,3000170421,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600022518,50019930,NM01,12/04/2013,,,09/23/2013,11/18/2013,10/21/2013,10/21/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM01,,10/21/2013
86002205,GROV-P,Process / Production,Corroded Areas on several Piping Grove,NMC,MECH,U,01/21/2015,,,19:20:56,04/21/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,10/04/2013,SHARKEMA,,01/21/2015,0.00,0.00,0.00,0.00,,00:00:00,0.00,0.00,0.00,10/23/2013,11:59:00,11:59:00,,,10/23/2013,00:00:00,11:59:00,11:59:00,,PRJ,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086002205,"438,692.00",,,,,,,P9056,4,Low,,,,,,2000167512,,,,,,,,,,N104,,0.00,,,,,,,,EUR,,,NM01,01/21/2015,,,01/21/2015,03/12/2014,10/23/2013,10/23/2013,WCOM,CLSD NMAT PRC  SETC,UM02,,10/23/2013
81007844,GROV-H-SAEE-BOAWLB,Life Boat (TAG 76-SA-001),V004 -12- Insp Lifeboat davit launched,NMC,MECH,U,01/06/2014,,,14:34:58,05/02/2014,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,03/11/2013,IP1020130311,,03/11/2013,0.00,0.00,"3,131.00","3,419.00",,00:00:00,0.00,"3,131.00","3,419.00",10/24/2013,08:30:00,08:30:00,,,10/23/2013,00:00:00,07:00:00,07:00:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,,,,,0.000,,,OR000081007844,"422,930.00",,QAC,1,1,V004GR,,P9056,3,Medium,,,,,,3000172830,,,,,,,,,,N104,,0.00,,,,,,,,EUR,600024378,50021657,NM01,01/06/2014,,,09/25/2013,11/20/2013,10/23/2013,10/23/2013,WCOM,CLSD GMPS NMAT PRC  SETC,UM01,,10/24/2013
86001923,GROV-C-CN,Control Systems,Grove Instrument Field Verification,NIN,INST,U,08/08/2015,,,10:53:16,11/06/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,08/02/2013,ECRUZ,,08/03/2013,0.00,0.00,"19,414.56","6,950.70",05/24/2015,09:48:45,0.00,"19,414.56","6,950.70",05/24/2015,09:48:00,09:48:45,,10/28/2013,10/28/2013,09:30:00,09:30:00,09:30:00,,SER,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086001923,"431,967.00",,,,,,,P9056,3,Medium,,,,,,1000057493,,,,,,,,,,N104,,0.00,,,,,,,,EUR,,,NM01,05/24/2015,,,09/30/2013,11/25/2013,10/28/2013,10/28/2013,WCOM,CLSD CNF  GMPS NMAT PRC  SETC,UM02,,05/24/2015
86002258,GROV-C-CMTE,Telecom System,Grove telephone system is unreliable,INS,INST,U,01/18/2015,,,10:02:57,04/18/2015,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,,,,10/25/2013,ISMITH,,10/25/2013,0.00,0.00,536.00,0.00,12/14/2014,10:08:09,0.00,536.00,0.00,10/31/2013,11:25:00,11:25:24,,10/31/2013,10/31/2013,11:25:24,11:25:00,11:25:24,,REP,NM01,PP-PC1,,000000,CENT,CE5702G070,CE5702C008,,,,E,,,,0.000,,,OR000086002258,"451,864.00",,,,,,,P9056,3,Medium,,,,,,2000167599,,,,,,,,,,N104,,0.00,,,,,,,,EUR,,,NM01,12/15/2014,,,10/03/2013,11/28/2013,10/31/2013,10/31/2013,WCOM,CLSD CNF  NMAT PRC  SETC,UM02,,10/31/2013
