Order,Functional Loc.,Description,Description,Planner group,Main WorkCtr,ABC indic.,Reference Date,Ref. Element PM/PS,Address number,Reference time,Changed on,Changed by,Available to,Avail. to time,Asset,Subnumber,Available from,Available from,SystemCondition,Work center,PriorityType,Res./Purc. req.,Subnetwork of,Order category,Plant WkCntr,Assembly,Assembly desc.,Plant section,Acctg Indicator,PO date,PO number,Company Code,City,District,Country,Device data,Sort field,Description,Equipment,Created on,Entered by,Billing form,Actual release,Total rev. act.,Tot. plan. rev.,TotSum (actual),TotSum (plan),Actual Finish,Actual finish,Total settlemt,Total act.costs,TotalPlnndCosts,Sched. finish,Basic fin. time,Finish time,Business Area,Actual start,Sched. start,ActualStart,Start time,SchedStartTime,Hist.fr.,MaintActivType,Planning plant,Costing Sheet,Sales Document,Item,CO Area,Cost Center,Resp. cost cntr,Customer,Leading order,Deletion flag,Long txt exists,Description,Superior order,Base Unit,Quantity,Room,List name,Object number,Object list,Paging status,PGrp Task List,OrderPlanInd.,Group Counter,Group,Postal Code,Profit Center,Priority,Priority,WBS element,WBS ord. header,Coding,Code group,Catalog type,Notification,Region,Serial Number,Material,Service product,Service product,Division,Division - Sales,Location,Street,MaintPlant,Telephone,Estimated costs,Sales Office,Sales Group,Sales Org.,Sales Org. - Sales,Superior act.,Distr. Channel,Distr. Channel - Sal,Currency,MaintItem,MaintenancePlan,Plant,Comp,Overhead key,Earlst Allow Fin Dat,Earl Allow Start Dat,Latest Allow Fin Dat,Original Due Date,Bas. start date,User status,System status,Order Type,Revision,Basic fin. date
81000245,WIND-C-FGDT-ABHPOR,Portable Gas Detectors,Portable Gas Detector  Q100  Calibration,INS,OPS,U,05/06/2012,,,13:34:29,08/04/2012,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,10000083,,,03/05/2012,FF_CECRIT_10,,03/06/2012,0.00,0.00,79.45,79.45,04/27/2012,17:32:55,0.00,79.45,79.45,03/12/2012,16:16:00,16:16:00,,03/12/2012,03/12/2012,14:46:00,14:46:00,14:46:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G050,CE5702C008,,,,,,,,0.000,,,OR000081000245,"395,640.00",,,1,,,,P9056,3,Medium,,,,,,3000160339,,,,,,,,,,N003,,0.00,,,,,,,,EUR,,,NM01,,,,02/13/2012,04/09/2012,03/12/2012,03/12/2012,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,03/12/2012
81000246,WIND-U-HLCR-DH1,Diesel Hydraulic Crane (WI-L-8101),Pedestal Crane  S003  Crane Bearing Grea,MEC,CRANE,U,04/29/2012,,,17:07:07,07/28/2012,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000006,,,03/05/2012,FF_CECRIT_10,,03/06/2012,0.00,0.00,79.45,79.45,04/27/2012,08:12:13,0.00,79.45,79.45,03/12/2012,16:17:00,16:17:00,,03/12/2012,03/12/2012,14:47:00,14:47:00,14:47:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G050,CE5702C008,,,,,,,,0.000,,,OR000081000246,"395,641.00",,,1,,,,P9056,3,Medium,,,,,,3000160340,,,,,,,,,,N003,,0.00,,,,,,,,EUR,,,NM01,,,,02/13/2012,04/09/2012,03/12/2012,03/12/2012,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,03/12/2012
81000247,WIND-P-PGME-SPLVES-V3001,Pig Launcher,Pig Launcher  O305  Pig launcher / recei,MEC,OPS,U,03/03/2013,,,13:22:47,06/01/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000022,,,03/05/2012,FF_CECRIT_10,,03/06/2012,0.00,0.00,69.00,79.45,02/17/2013,16:45:32,0.00,69.00,79.45,03/12/2012,16:17:00,16:17:00,,03/12/2012,03/12/2012,14:47:00,14:47:00,14:47:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G050,CE5702C008,,,,,,,,0.000,,,OR000081000247,"395,642.00",,,1,,,,P9056,2,High,,,,,,3000160341,,,,,,,,,,N003,,0.00,,,,,,,,EUR,,,NM01,,,,02/27/2012,03/26/2012,03/12/2012,03/12/2012,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,03/12/2012
81000248,WIND-U-HLCR-DH1,Diesel Hydraulic Crane (WI-L-8101),Crane Driver  S002  Lub Oil Change & Sam,MEC,CRANE,U,04/29/2012,,,17:07:02,07/28/2012,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000010,,,03/05/2012,FF_CECRIT_10,,03/06/2012,0.00,0.00,158.90,158.90,04/27/2012,08:13:43,0.00,158.90,158.90,03/12/2012,17:17:00,17:17:00,,03/12/2012,03/12/2012,14:47:00,14:47:00,14:47:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G050,CE5702C008,,,,,,,,0.000,,,OR000081000248,"395,643.00",,,1,,,,P9056,3,Medium,,,,,,3000160342,,,,,,,,,,N003,,0.00,,,,,,,,EUR,,,NM01,,,,02/13/2012,04/09/2012,03/12/2012,03/12/2012,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,03/12/2012
81000249,WIND-C-CMPA-CEN,PA Central Equipment,PA SYSTEM  E212  PA System,ELE,ELEC,U,04/29/2012,,,17:07:27,07/28/2012,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,10000017,,,03/05/2012,FF_CECRIT_10,,03/06/2012,0.00,0.00,158.90,158.90,04/27/2012,10:06:07,0.00,158.90,158.90,03/12/2012,17:17:00,17:17:00,,03/12/2012,03/12/2012,14:47:00,14:47:00,14:47:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G050,CE5702C008,,,,,,,,0.000,,,OR000081000249,"395,644.00",,,1,,,,P9056,2,High,,,,,,3000160343,,,,,,,,,,N003,,0.00,,,,,,,,EUR,,,NM01,,,,02/27/2012,03/26/2012,03/12/2012,03/12/2012,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,03/12/2012
81000250,WIND-P-PGDR-ODVVES-LT53101,LT Drain Tank Level,LT Drains Tank  I330  Level Transmitter,INS,INST,U,03/03/2013,,,13:21:36,06/01/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,10000003,,,03/05/2012,FF_CECRIT_10,,03/06/2012,0.00,0.00,69.00,79.45,02/17/2013,16:45:21,0.00,69.00,79.45,03/12/2012,16:17:00,16:17:00,,03/12/2012,03/12/2012,14:47:00,14:47:00,14:47:00,,PPM,NM01,PP-PC1,,000000,CENT,CE5702G050,CE5702C008,,,,,,,,0.000,,,OR000081000250,"395,645.00",,,1,,,,P9056,4,Low,,,,,,3000160344,,,,,,,,,,N003,,0.00,,,,,,,,EUR,,,NM01,,,,10/24/2011,07/30/2012,03/12/2012,03/12/2012,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,03/12/2012
81000251,WIND-F-HVLQ-VENAHU-Z8801,Air Handling Unit,HVAC Air Handling Unit  O301  HVAC Syste,MEC,OPS,U,05/06/2012,,,13:34:30,08/04/2012,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,11000061,,,03/05/2012,FF_CECRIT_10,,03/06/2012,0.00,0.00,79.45,79.45,04/29/2012,17:50:51,0.00,79.45,79.45,03/12/2012,16:17:00,16:17:00,,03/12/2012,03/12/2012,14:47:00,14:47:00,14:47:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G050,CE5702C008,,,,,,,,0.000,,,OR000081000251,"395,646.00",,,1,,,,P9056,3,Medium,,,,,,3000160345,,,,,,,,,,N003,,0.00,,,,,,,,EUR,,,NM01,,,,02/13/2012,04/09/2012,03/12/2012,03/12/2012,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,03/12/2012
81000253,WIND-H-SAEE-BOAWLB,Life Boat (TAG WI-S-8001),Lifeboat Air Bottles (2)  Q002  Internal,PDN,OPS,U,03/03/2013,,,13:20:17,06/01/2013,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,5000001,,,03/05/2012,FF_CECRIT_10,,03/06/2012,0.00,0.00,0.00,"1,906.80",02/17/2013,16:44:19,0.00,0.00,"1,906.80",03/14/2012,18:17:00,18:17:00,,03/12/2012,03/12/2012,14:47:00,14:47:00,14:47:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G050,CE5702C008,,,,,,,,0.000,,,OR000081000253,"395,648.00",,,1,,,,P9056,3,Medium,,,,,,3000160346,,,,,,,,,,N003,,0.00,,,,,,,,EUR,,,NM01,,,,02/13/2012,04/09/2012,03/12/2012,03/12/2012,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,03/14/2012
81000254,WIND-H-SAEE-PERJAC,"Life Jackets, Box",Life Jackets Box (8x)  Q016  Lifejackets,PDN,OPS,U,05/06/2012,,,13:34:31,08/04/2012,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,10000080,,,03/05/2012,FF_CECRIT_10,,03/06/2012,0.00,0.00,79.45,79.45,04/29/2012,17:56:46,0.00,79.45,79.45,03/12/2012,16:18:00,16:18:00,,03/12/2012,03/12/2012,14:48:00,14:48:00,14:48:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G050,CE5702C008,,,,,,,,0.000,,,OR000081000254,"395,649.00",,,1,,,,P9056,3,Medium,,,,,,3000160348,,,,,,,,,,N003,,0.00,,,,,,,,EUR,,,NM01,,,,02/13/2012,04/09/2012,03/12/2012,03/12/2012,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,03/12/2012
81000255,WIND-H-SAEE-PERJAC,"Life Jackets, Box",Life Jackets Box (8x)  Q016  Lifejackets,PDN,OPS,U,05/20/2012,,,14:42:00,08/18/2012,BATCHMAN,,00:00:00,,,,00:00:00,,,UM,3,,30,NM01,,,,,,,5702,,,,,10000081,,,03/05/2012,FF_CECRIT_10,,03/06/2012,0.00,0.00,158.90,79.45,05/19/2012,11:05:39,0.00,158.90,79.45,03/12/2012,16:18:00,16:18:00,,03/12/2012,03/12/2012,14:48:00,14:48:00,14:48:00,,SFC,NM01,PP-PC1,,000000,CENT,CE5702G050,CE5702C008,,,,,,,,0.000,,,OR000081000255,"395,650.00",,,1,,,,P9056,3,Medium,,,,,,3000160349,,,,,,,,,,N003,,0.00,,,,,,,,EUR,,,NM01,,,,02/13/2012,04/09/2012,03/12/2012,03/12/2012,WCOM,CLSD CNF  PRT  NMAT PRC  SETC,UM01,,03/12/2012
